"employee_id","pos_attitude_ai","freq_use_ai","pos_attitude_ai_label","freq_use_ai_label"
"940948",6,6,"Strongly Agree","All the time"
"897004",6,5,"Strongly Agree","Very Often"
"481613",3,4,"Disagree","Fairly Often"
"103310",5,6,"Agree","All the time"
"433108",2,4,"Strongly Disagree","Fairly Often"
"842742",4,4,"Neutral","Fairly Often"
"792447",4,2,"Neutral","Rarely"
"367388",7,4,"Completely Agree","Fairly Often"
"461600",2,1,"Strongly Disagree","Never"
"253983",3,3,"Disagree","Occasionally"
"555007",3,1,"Disagree","Never"
"345858",3,1,"Disagree","Never"
"624977",4,1,"Neutral","Never"
"687721",3,1,"Disagree","Never"
"532357",4,3,"Neutral","Occasionally"
"878290",3,5,"Disagree","Very Often"
"410614",5,4,"Agree","Fairly Often"
"833910",5,4,"Agree","Fairly Often"
"292029",4,5,"Neutral","Very Often"
"926817",2,4,"Strongly Disagree","Fairly Often"
"900509",3,4,"Disagree","Fairly Often"
"102358",3,1,"Disagree","Never"
"804717",3,4,"Disagree","Fairly Often"
"491683",5,4,"Agree","Fairly Often"
"571849",2,2,"Strongly Disagree","Rarely"
"568770",3,2,"Disagree","Rarely"
"692424",4,3,"Neutral","Occasionally"
"982191",4,6,"Neutral","All the time"
"512420",7,5,"Completely Agree","Very Often"
"294466",1,2,"Completely Disagree","Rarely"
"157270",2,5,"Strongly Disagree","Very Often"
"644256",4,3,"Neutral","Occasionally"
"542929",4,2,"Neutral","Rarely"
"713024",4,2,"Neutral","Rarely"
"135204",2,4,"Strongly Disagree","Fairly Often"
"626952",5,6,"Agree","All the time"
"258942",4,6,"Neutral","All the time"
"841736",4,4,"Neutral","Fairly Often"
"376877",6,5,"Strongly Agree","Very Often"
"173834",6,5,"Strongly Agree","Very Often"
"218647",4,1,"Neutral","Never"
"757012",4,4,"Neutral","Fairly Often"
"469359",5,5,"Agree","Very Often"
"646129",6,5,"Strongly Agree","Very Often"
"336854",4,2,"Neutral","Rarely"
"677491",1,1,"Completely Disagree","Never"
"346574",2,3,"Strongly Disagree","Occasionally"
"863640",2,1,"Strongly Disagree","Never"
"623864",4,2,"Neutral","Rarely"
"295900",2,1,"Strongly Disagree","Never"
"532007",2,4,"Strongly Disagree","Fairly Often"
"708747",3,2,"Disagree","Rarely"
"460607",4,1,"Neutral","Never"
"632686",3,1,"Disagree","Never"
"121136",5,6,"Agree","All the time"
"878844",3,5,"Disagree","Very Often"
"270535",3,2,"Disagree","Rarely"
"769673",2,2,"Strongly Disagree","Rarely"
"448343",2,3,"Strongly Disagree","Occasionally"
"589405",3,3,"Disagree","Occasionally"
"634556",1,1,"Completely Disagree","Never"
"864846",2,1,"Strongly Disagree","Never"
"762073",6,6,"Strongly Agree","All the time"
"124866",3,4,"Disagree","Fairly Often"
"726702",3,1,"Disagree","Never"
"902753",4,2,"Neutral","Rarely"
"214191",3,2,"Disagree","Rarely"
"750963",7,6,"Completely Agree","All the time"
"646637",2,5,"Strongly Disagree","Very Often"
"191082",2,1,"Strongly Disagree","Never"
"293543",1,3,"Completely Disagree","Occasionally"
"353391",3,2,"Disagree","Rarely"
"733274",4,2,"Neutral","Rarely"
"406008",4,2,"Neutral","Rarely"
"287986",5,5,"Agree","Very Often"
"649912",5,6,"Agree","All the time"
"816891",6,1,"Strongly Agree","Never"
"272168",3,3,"Disagree","Occasionally"
"629912",7,3,"Completely Agree","Occasionally"
"498353",3,4,"Disagree","Fairly Often"
"291345",2,2,"Strongly Disagree","Rarely"
"382860",7,2,"Completely Agree","Rarely"
"720269",2,5,"Strongly Disagree","Very Often"
"491009",4,4,"Neutral","Fairly Often"
"332128",2,1,"Strongly Disagree","Never"
"104668",3,2,"Disagree","Rarely"
"980604",6,6,"Strongly Agree","All the time"
"140998",4,5,"Neutral","Very Often"
"752924",1,2,"Completely Disagree","Rarely"
"964087",4,2,"Neutral","Rarely"
"655393",5,2,"Agree","Rarely"
"485225",3,6,"Disagree","All the time"
"984468",3,2,"Disagree","Rarely"
"381977",4,2,"Neutral","Rarely"
"338841",4,6,"Neutral","All the time"
"128836",3,2,"Disagree","Rarely"
"800492",4,2,"Neutral","Rarely"
"267191",3,1,"Disagree","Never"
"322722",3,1,"Disagree","Never"
"384634",5,4,"Agree","Fairly Often"
"265513",3,3,"Disagree","Occasionally"
"748569",6,5,"Strongly Agree","Very Often"
"935507",5,5,"Agree","Very Often"
"872782",4,6,"Neutral","All the time"
"459365",7,5,"Completely Agree","Very Often"
"631867",4,2,"Neutral","Rarely"
"792361",4,6,"Neutral","All the time"
"183566",4,3,"Neutral","Occasionally"
"967592",4,1,"Neutral","Never"
"108707",3,6,"Disagree","All the time"
"443930",5,4,"Agree","Fairly Often"
"220392",6,5,"Strongly Agree","Very Often"
"863633",4,4,"Neutral","Fairly Often"
"358153",2,4,"Strongly Disagree","Fairly Often"
"780152",4,3,"Neutral","Occasionally"
"896302",3,6,"Disagree","All the time"
"261125",3,1,"Disagree","Never"
"811610",5,2,"Agree","Rarely"
"988269",6,5,"Strongly Agree","Very Often"
"766347",4,1,"Neutral","Never"
"600814",5,3,"Agree","Occasionally"
"770491",7,2,"Completely Agree","Rarely"
"114193",4,3,"Neutral","Occasionally"
"448800",6,6,"Strongly Agree","All the time"
"835223",3,3,"Disagree","Occasionally"
"363092",1,3,"Completely Disagree","Occasionally"
"838880",5,6,"Agree","All the time"
"715212",2,3,"Strongly Disagree","Occasionally"
"338498",6,3,"Strongly Agree","Occasionally"
"886270",6,4,"Strongly Agree","Fairly Often"
"656562",2,3,"Strongly Disagree","Occasionally"
"487691",5,2,"Agree","Rarely"
"524356",5,2,"Agree","Rarely"
"894869",4,2,"Neutral","Rarely"
"235566",3,3,"Disagree","Occasionally"
"581084",6,5,"Strongly Agree","Very Often"
"119159",3,3,"Disagree","Occasionally"
"270323",2,4,"Strongly Disagree","Fairly Often"
"413908",3,3,"Disagree","Occasionally"
"496119",3,4,"Disagree","Fairly Often"
"752283",4,3,"Neutral","Occasionally"
"807377",1,4,"Completely Disagree","Fairly Often"
"142158",1,1,"Completely Disagree","Never"
"305138",1,1,"Completely Disagree","Never"
"106653",3,1,"Disagree","Never"
"395386",1,1,"Completely Disagree","Never"
"282470",1,3,"Completely Disagree","Occasionally"
"184832",5,4,"Agree","Fairly Often"
"199985",3,2,"Disagree","Rarely"
"954540",2,1,"Strongly Disagree","Never"
"829746",5,6,"Agree","All the time"
"704828",2,4,"Strongly Disagree","Fairly Often"
"659028",2,4,"Strongly Disagree","Fairly Often"
"541805",6,1,"Strongly Agree","Never"
"555390",4,4,"Neutral","Fairly Often"
"254622",4,6,"Neutral","All the time"
"930916",5,5,"Agree","Very Often"
"978724",4,5,"Neutral","Very Often"
"172425",1,1,"Completely Disagree","Never"
"349875",4,3,"Neutral","Occasionally"
"976329",4,3,"Neutral","Occasionally"
"571330",4,4,"Neutral","Fairly Often"
"552590",2,1,"Strongly Disagree","Never"
"656295",5,5,"Agree","Very Often"
"416596",4,3,"Neutral","Occasionally"
"565929",4,5,"Neutral","Very Often"
"683486",5,3,"Agree","Occasionally"
"194703",6,5,"Strongly Agree","Very Often"
"165569",3,5,"Disagree","Very Often"
"936868",6,4,"Strongly Agree","Fairly Often"
"335698",5,6,"Agree","All the time"
"987560",2,6,"Strongly Disagree","All the time"
"812370",5,4,"Agree","Fairly Often"
"132018",2,1,"Strongly Disagree","Never"
"731706",5,3,"Agree","Occasionally"
"544215",5,3,"Agree","Occasionally"
"454745",4,4,"Neutral","Fairly Often"
"743277",3,4,"Disagree","Fairly Often"
"938045",3,1,"Disagree","Never"
"148296",1,1,"Completely Disagree","Never"
"364115",4,5,"Neutral","Very Often"
"291874",4,3,"Neutral","Occasionally"
"474236",6,4,"Strongly Agree","Fairly Often"
"973753",5,4,"Agree","Fairly Often"
"949054",3,3,"Disagree","Occasionally"
"569613",5,6,"Agree","All the time"
"439163",3,4,"Disagree","Fairly Often"
"120458",3,5,"Disagree","Very Often"
"389347",5,6,"Agree","All the time"
"480913",3,2,"Disagree","Rarely"
"367300",3,4,"Disagree","Fairly Often"
"931700",4,3,"Neutral","Occasionally"
"419722",2,2,"Strongly Disagree","Rarely"
"406799",5,4,"Agree","Fairly Often"
"309374",6,6,"Strongly Agree","All the time"
"148872",6,4,"Strongly Agree","Fairly Often"
"659911",3,4,"Disagree","Fairly Often"
"165268",3,3,"Disagree","Occasionally"
"898313",7,3,"Completely Agree","Occasionally"
"351580",7,6,"Completely Agree","All the time"
"652186",7,6,"Completely Agree","All the time"
"317205",4,5,"Neutral","Very Often"
"801815",4,2,"Neutral","Rarely"
"282873",5,4,"Agree","Fairly Often"
"387007",4,5,"Neutral","Very Often"
"739308",4,5,"Neutral","Very Often"
"144005",4,3,"Neutral","Occasionally"
"567843",7,3,"Completely Agree","Occasionally"
"574478",5,5,"Agree","Very Often"
"800515",3,4,"Disagree","Fairly Often"
"126628",5,1,"Agree","Never"
"923258",3,5,"Disagree","Very Often"
"783907",4,1,"Neutral","Never"
"601567",4,3,"Neutral","Occasionally"
"997617",3,2,"Disagree","Rarely"
"378241",4,2,"Neutral","Rarely"
"946814",3,2,"Disagree","Rarely"
"870567",6,6,"Strongly Agree","All the time"
"501350",4,6,"Neutral","All the time"
"159092",3,5,"Disagree","Very Often"
"678003",3,2,"Disagree","Rarely"
"760976",3,6,"Disagree","All the time"
"843128",5,4,"Agree","Fairly Often"
"780378",4,2,"Neutral","Rarely"
"130772",5,4,"Agree","Fairly Often"
"459461",3,1,"Disagree","Never"
"533486",4,5,"Neutral","Very Often"
"660946",5,2,"Agree","Rarely"
"253905",7,6,"Completely Agree","All the time"
"121338",6,3,"Strongly Agree","Occasionally"
"799165",1,2,"Completely Disagree","Rarely"
"941182",5,2,"Agree","Rarely"
"219712",4,4,"Neutral","Fairly Often"
"112192",2,1,"Strongly Disagree","Never"
"600421",2,4,"Strongly Disagree","Fairly Often"
"783355",5,4,"Agree","Fairly Often"
"645970",3,2,"Disagree","Rarely"
"428942",5,4,"Agree","Fairly Often"
"734482",1,1,"Completely Disagree","Never"
"634142",4,3,"Neutral","Occasionally"
"538482",4,6,"Neutral","All the time"
"846480",4,3,"Neutral","Occasionally"
"997138",5,4,"Agree","Fairly Often"
"679211",5,4,"Agree","Fairly Often"
"339325",4,4,"Neutral","Fairly Often"
"652138",6,6,"Strongly Agree","All the time"
"189996",4,2,"Neutral","Rarely"
"474783",6,6,"Strongly Agree","All the time"
"941800",4,1,"Neutral","Never"
"218895",7,6,"Completely Agree","All the time"
"785001",6,5,"Strongly Agree","Very Often"
"445863",4,2,"Neutral","Rarely"
"237219",4,1,"Neutral","Never"
"770901",6,4,"Strongly Agree","Fairly Often"
"473300",5,3,"Agree","Occasionally"
"418247",4,2,"Neutral","Rarely"
"388151",1,2,"Completely Disagree","Rarely"
"659246",1,2,"Completely Disagree","Rarely"
"398374",3,4,"Disagree","Fairly Often"
"465739",4,4,"Neutral","Fairly Often"
"670593",6,5,"Strongly Agree","Very Often"
"763305",3,3,"Disagree","Occasionally"
"351593",4,4,"Neutral","Fairly Often"
"515077",5,4,"Agree","Fairly Often"
"806113",5,2,"Agree","Rarely"
"293914",6,4,"Strongly Agree","Fairly Often"
"649891",3,2,"Disagree","Rarely"
"702148",7,5,"Completely Agree","Very Often"
"240590",3,5,"Disagree","Very Often"
"175885",4,3,"Neutral","Occasionally"
"235663",6,4,"Strongly Agree","Fairly Often"
"192469",3,5,"Disagree","Very Often"
"722121",5,3,"Agree","Occasionally"
"718187",4,4,"Neutral","Fairly Often"
"821113",6,6,"Strongly Agree","All the time"
"257904",6,6,"Strongly Agree","All the time"
"317613",2,1,"Strongly Disagree","Never"
"708491",1,2,"Completely Disagree","Rarely"
"494874",6,4,"Strongly Agree","Fairly Often"
"803214",7,6,"Completely Agree","All the time"
"211233",4,3,"Neutral","Occasionally"
"254343",6,6,"Strongly Agree","All the time"
"928973",3,3,"Disagree","Occasionally"
"190420",4,2,"Neutral","Rarely"
"946590",3,2,"Disagree","Rarely"
"897390",2,3,"Strongly Disagree","Occasionally"
"497725",7,6,"Completely Agree","All the time"
"280039",3,5,"Disagree","Very Often"
"882150",5,4,"Agree","Fairly Often"
"390360",7,3,"Completely Agree","Occasionally"
"609482",6,6,"Strongly Agree","All the time"
"362735",3,1,"Disagree","Never"
"788130",1,3,"Completely Disagree","Occasionally"
"315311",1,2,"Completely Disagree","Rarely"
"451104",7,5,"Completely Agree","Very Often"
"339914",2,3,"Strongly Disagree","Occasionally"
"828493",4,1,"Neutral","Never"
"261516",4,4,"Neutral","Fairly Often"
"220438",3,3,"Disagree","Occasionally"
"609211",4,2,"Neutral","Rarely"
"986892",3,4,"Disagree","Fairly Often"
"523055",4,2,"Neutral","Rarely"
"904099",4,2,"Neutral","Rarely"
"756799",4,1,"Neutral","Never"
"605564",5,6,"Agree","All the time"
"188252",6,3,"Strongly Agree","Occasionally"
"449437",5,2,"Agree","Rarely"
"328376",4,2,"Neutral","Rarely"
"675991",5,4,"Agree","Fairly Often"
"816235",5,2,"Agree","Rarely"
"973966",4,4,"Neutral","Fairly Often"
"990505",5,2,"Agree","Rarely"
"582917",1,1,"Completely Disagree","Never"
"214051",1,1,"Completely Disagree","Never"
"354499",5,5,"Agree","Very Often"
"846224",3,4,"Disagree","Fairly Often"
"784404",4,3,"Neutral","Occasionally"
"817234",3,5,"Disagree","Very Often"
"560765",1,1,"Completely Disagree","Never"
"512826",7,3,"Completely Agree","Occasionally"
"827670",5,6,"Agree","All the time"
"469996",1,1,"Completely Disagree","Never"
"347006",7,6,"Completely Agree","All the time"
"119846",7,6,"Completely Agree","All the time"
"211746",6,1,"Strongly Agree","Never"
"682874",1,1,"Completely Disagree","Never"
"274370",7,5,"Completely Agree","Very Often"
"636716",3,3,"Disagree","Occasionally"
"555721",3,1,"Disagree","Never"
"488740",6,6,"Strongly Agree","All the time"
"950713",3,1,"Disagree","Never"
"419142",7,5,"Completely Agree","Very Often"
"965162",2,4,"Strongly Disagree","Fairly Often"
"935165",3,2,"Disagree","Rarely"
"197527",3,4,"Disagree","Fairly Often"
"759354",5,3,"Agree","Occasionally"
"820376",4,4,"Neutral","Fairly Often"
"962307",5,3,"Agree","Occasionally"
"138625",2,4,"Strongly Disagree","Fairly Often"
"496402",6,6,"Strongly Agree","All the time"
"564742",2,4,"Strongly Disagree","Fairly Often"
"759935",5,3,"Agree","Occasionally"
"626307",7,6,"Completely Agree","All the time"
"644416",3,5,"Disagree","Very Often"
"719490",2,1,"Strongly Disagree","Never"
"539135",7,5,"Completely Agree","Very Often"
"693971",6,5,"Strongly Agree","Very Often"
"724631",4,1,"Neutral","Never"
"644608",5,1,"Agree","Never"
"397888",6,3,"Strongly Agree","Occasionally"
"840817",1,1,"Completely Disagree","Never"
"315454",5,4,"Agree","Fairly Often"
"151350",4,1,"Neutral","Never"
"316134",3,1,"Disagree","Never"
"359040",4,4,"Neutral","Fairly Often"
"223015",6,4,"Strongly Agree","Fairly Often"
"157459",7,4,"Completely Agree","Fairly Often"
"513643",4,6,"Neutral","All the time"
"536055",3,1,"Disagree","Never"
"214294",5,3,"Agree","Occasionally"
"891097",5,6,"Agree","All the time"
"267439",5,4,"Agree","Fairly Often"
"900301",7,4,"Completely Agree","Fairly Often"
"813607",4,4,"Neutral","Fairly Often"
"530259",1,1,"Completely Disagree","Never"
"485047",4,6,"Neutral","All the time"
"343750",5,5,"Agree","Very Often"
"727005",5,3,"Agree","Occasionally"
"449482",4,5,"Neutral","Very Often"
"409471",2,2,"Strongly Disagree","Rarely"
"912346",5,4,"Agree","Fairly Often"
"343184",5,5,"Agree","Very Often"
"245598",3,3,"Disagree","Occasionally"
"589567",6,2,"Strongly Agree","Rarely"
"661221",6,4,"Strongly Agree","Fairly Often"
"454834",3,3,"Disagree","Occasionally"
"414041",3,1,"Disagree","Never"
"339145",3,2,"Disagree","Rarely"
"419051",3,2,"Disagree","Rarely"
"251398",6,5,"Strongly Agree","Very Often"
"694450",3,3,"Disagree","Occasionally"
"426249",5,2,"Agree","Rarely"
"175642",7,4,"Completely Agree","Fairly Often"
"410492",2,1,"Strongly Disagree","Never"
"611493",6,5,"Strongly Agree","Very Often"
"553487",7,3,"Completely Agree","Occasionally"
"824602",4,3,"Neutral","Occasionally"
"514900",5,5,"Agree","Very Often"
"691275",7,4,"Completely Agree","Fairly Often"
"304589",2,4,"Strongly Disagree","Fairly Often"
"974410",6,6,"Strongly Agree","All the time"
"526232",6,3,"Strongly Agree","Occasionally"
"638263",5,3,"Agree","Occasionally"
"481449",7,4,"Completely Agree","Fairly Often"
"386045",2,2,"Strongly Disagree","Rarely"
"516094",4,2,"Neutral","Rarely"
"563274",2,1,"Strongly Disagree","Never"
"579881",5,3,"Agree","Occasionally"
"642764",3,1,"Disagree","Never"
"975254",4,4,"Neutral","Fairly Often"
"749977",3,3,"Disagree","Occasionally"
"245242",4,2,"Neutral","Rarely"
"505213",3,3,"Disagree","Occasionally"
"249094",3,4,"Disagree","Fairly Often"
"577778",4,2,"Neutral","Rarely"
"442611",3,2,"Disagree","Rarely"
"792682",2,3,"Strongly Disagree","Occasionally"
"318596",4,5,"Neutral","Very Often"
"736524",4,1,"Neutral","Never"
"803304",5,3,"Agree","Occasionally"
"958471",5,5,"Agree","Very Often"
"623686",1,1,"Completely Disagree","Never"
"772272",5,6,"Agree","All the time"
"462286",3,6,"Disagree","All the time"
"912542",5,3,"Agree","Occasionally"
"442861",3,1,"Disagree","Never"
"994787",2,1,"Strongly Disagree","Never"
"360113",2,1,"Strongly Disagree","Never"
"315797",3,1,"Disagree","Never"
"968642",1,2,"Completely Disagree","Rarely"
"590284",3,1,"Disagree","Never"
"197648",1,5,"Completely Disagree","Very Often"
"657472",3,4,"Disagree","Fairly Often"
"877649",4,1,"Neutral","Never"
"997384",3,2,"Disagree","Rarely"
"267273",4,5,"Neutral","Very Often"
"457412",5,3,"Agree","Occasionally"
"297938",3,3,"Disagree","Occasionally"
"683041",6,4,"Strongly Agree","Fairly Often"
"785476",4,4,"Neutral","Fairly Often"
"307560",1,1,"Completely Disagree","Never"
"837098",3,2,"Disagree","Rarely"
"207498",6,5,"Strongly Agree","Very Often"
"140745",4,1,"Neutral","Never"
"287813",3,5,"Disagree","Very Often"
"561421",5,1,"Agree","Never"
"430178",4,4,"Neutral","Fairly Often"
"616186",4,5,"Neutral","Very Often"
"757384",4,2,"Neutral","Rarely"
"568275",5,4,"Agree","Fairly Often"
"685175",4,4,"Neutral","Fairly Often"
"621574",6,2,"Strongly Agree","Rarely"
"468209",1,3,"Completely Disagree","Occasionally"
"408422",2,5,"Strongly Disagree","Very Often"
"430323",6,1,"Strongly Agree","Never"
"860270",5,4,"Agree","Fairly Often"
"649839",2,4,"Strongly Disagree","Fairly Often"
"503666",2,4,"Strongly Disagree","Fairly Often"
"695233",4,6,"Neutral","All the time"
"481071",6,6,"Strongly Agree","All the time"
"875635",2,3,"Strongly Disagree","Occasionally"
"526334",6,5,"Strongly Agree","Very Often"
"915810",5,6,"Agree","All the time"
"746339",4,2,"Neutral","Rarely"
"339623",2,1,"Strongly Disagree","Never"
"427680",6,5,"Strongly Agree","Very Often"
"875566",4,4,"Neutral","Fairly Often"
"590901",2,3,"Strongly Disagree","Occasionally"
"515605",2,2,"Strongly Disagree","Rarely"
"468443",3,1,"Disagree","Never"
"589240",5,4,"Agree","Fairly Often"
"462145",3,3,"Disagree","Occasionally"
"280231",4,4,"Neutral","Fairly Often"
"422313",5,6,"Agree","All the time"
"982543",7,4,"Completely Agree","Fairly Often"
"550559",1,1,"Completely Disagree","Never"
"964300",6,6,"Strongly Agree","All the time"
"707570",5,3,"Agree","Occasionally"
"286557",2,5,"Strongly Disagree","Very Often"
"731130",5,5,"Agree","Very Often"
"710394",2,1,"Strongly Disagree","Never"
"487504",3,5,"Disagree","Very Often"
"604431",6,1,"Strongly Agree","Never"
"189458",2,2,"Strongly Disagree","Rarely"
"293872",4,1,"Neutral","Never"
"629835",7,5,"Completely Agree","Very Often"
"117122",4,5,"Neutral","Very Often"
"945121",4,1,"Neutral","Never"
"730097",3,1,"Disagree","Never"
"850210",4,3,"Neutral","Occasionally"
"864900",3,2,"Disagree","Rarely"
"357294",4,5,"Neutral","Very Often"
"256344",5,6,"Agree","All the time"
"335307",5,3,"Agree","Occasionally"
"788158",6,4,"Strongly Agree","Fairly Often"
"951094",4,1,"Neutral","Never"
"877084",6,4,"Strongly Agree","Fairly Often"
"646846",5,3,"Agree","Occasionally"
"864811",2,1,"Strongly Disagree","Never"
"670922",3,2,"Disagree","Rarely"
"490727",6,6,"Strongly Agree","All the time"
"466133",5,6,"Agree","All the time"
"554289",3,3,"Disagree","Occasionally"
"732128",3,6,"Disagree","All the time"
