"employee_id","tech_anx","beh_intent_ai","freq_use_ai","tech_anx_label","beh_intent_ai_label","freq_use_ai_label"
"474822",5,4,3,"Agree","Neutral","Occasionally"
"439762",2,6,4,"Strongly Disagree","Strongly Agree","Fairly Often"
"815149",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"250568",3,3,2,"Disagree","Disagree","Rarely"
"758449",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"248793",1,4,5,"Completely Disagree","Neutral","Very Often"
"969002",6,5,3,"Strongly Agree","Agree","Occasionally"
"234854",3,4,3,"Disagree","Neutral","Occasionally"
"989920",6,2,1,"Strongly Agree","Strongly Disagree","Never"
"302402",4,1,1,"Neutral","Completely Disagree","Never"
"363702",3,7,5,"Disagree","Completely Agree","Very Often"
"686630",2,5,5,"Strongly Disagree","Agree","Very Often"
"153128",2,5,5,"Strongly Disagree","Agree","Very Often"
"709144",1,7,6,"Completely Disagree","Completely Agree","All the time"
"158615",1,7,4,"Completely Disagree","Completely Agree","Fairly Often"
"253706",2,5,3,"Strongly Disagree","Agree","Occasionally"
"917057",3,3,5,"Disagree","Disagree","Very Often"
"387578",1,5,5,"Completely Disagree","Agree","Very Often"
"281864",5,4,4,"Agree","Neutral","Fairly Often"
"208571",6,1,2,"Strongly Agree","Completely Disagree","Rarely"
"697193",3,5,5,"Disagree","Agree","Very Often"
"416468",3,5,3,"Disagree","Agree","Occasionally"
"920252",3,5,2,"Disagree","Agree","Rarely"
"592719",4,5,3,"Neutral","Agree","Occasionally"
"963268",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"262705",4,3,4,"Neutral","Disagree","Fairly Often"
"524642",3,4,5,"Disagree","Neutral","Very Often"
"699855",4,1,1,"Neutral","Completely Disagree","Never"
"170299",3,5,4,"Disagree","Agree","Fairly Often"
"829262",3,6,5,"Disagree","Strongly Agree","Very Often"
"962673",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"552071",2,6,4,"Strongly Disagree","Strongly Agree","Fairly Often"
"117573",3,4,2,"Disagree","Neutral","Rarely"
"606228",3,7,5,"Disagree","Completely Agree","Very Often"
"753206",7,2,3,"Completely Agree","Strongly Disagree","Occasionally"
"392341",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"921505",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"786544",2,3,2,"Strongly Disagree","Disagree","Rarely"
"994220",4,4,3,"Neutral","Neutral","Occasionally"
"461591",4,4,5,"Neutral","Neutral","Very Often"
"540079",5,1,4,"Agree","Completely Disagree","Fairly Often"
"748957",1,4,2,"Completely Disagree","Neutral","Rarely"
"238931",3,4,2,"Disagree","Neutral","Rarely"
"934034",2,3,4,"Strongly Disagree","Disagree","Fairly Often"
"137333",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"750090",4,5,5,"Neutral","Agree","Very Often"
"451905",2,5,5,"Strongly Disagree","Agree","Very Often"
"587074",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"729405",3,5,5,"Disagree","Agree","Very Often"
"578069",5,3,3,"Agree","Disagree","Occasionally"
"479084",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"284890",3,3,4,"Disagree","Disagree","Fairly Often"
"222476",3,3,3,"Disagree","Disagree","Occasionally"
"857313",5,2,3,"Agree","Strongly Disagree","Occasionally"
"451465",3,5,3,"Disagree","Agree","Occasionally"
"415211",3,4,4,"Disagree","Neutral","Fairly Often"
"384145",1,5,5,"Completely Disagree","Agree","Very Often"
"187789",7,1,3,"Completely Agree","Completely Disagree","Occasionally"
"908160",3,7,6,"Disagree","Completely Agree","All the time"
"511825",1,5,4,"Completely Disagree","Agree","Fairly Often"
"690800",1,7,6,"Completely Disagree","Completely Agree","All the time"
"243013",3,4,3,"Disagree","Neutral","Occasionally"
"221727",2,5,5,"Strongly Disagree","Agree","Very Often"
"685745",4,5,2,"Neutral","Agree","Rarely"
"420347",4,1,2,"Neutral","Completely Disagree","Rarely"
"998009",5,1,1,"Agree","Completely Disagree","Never"
"772206",4,5,5,"Neutral","Agree","Very Often"
"836276",4,5,5,"Neutral","Agree","Very Often"
"204852",1,5,5,"Completely Disagree","Agree","Very Often"
"369669",3,4,3,"Disagree","Neutral","Occasionally"
"956954",1,5,5,"Completely Disagree","Agree","Very Often"
"373212",1,7,6,"Completely Disagree","Completely Agree","All the time"
"921005",3,6,6,"Disagree","Strongly Agree","All the time"
"512216",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"465176",3,5,3,"Disagree","Agree","Occasionally"
"694445",4,2,2,"Neutral","Strongly Disagree","Rarely"
"410619",4,5,6,"Neutral","Agree","All the time"
"247073",1,4,3,"Completely Disagree","Neutral","Occasionally"
"324921",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"526985",3,5,2,"Disagree","Agree","Rarely"
"798374",7,1,1,"Completely Agree","Completely Disagree","Never"
"944822",4,1,1,"Neutral","Completely Disagree","Never"
"596091",3,7,5,"Disagree","Completely Agree","Very Often"
"928503",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"944695",3,3,3,"Disagree","Disagree","Occasionally"
"870187",3,5,5,"Disagree","Agree","Very Often"
"676136",4,4,3,"Neutral","Neutral","Occasionally"
"300232",3,5,4,"Disagree","Agree","Fairly Often"
"982037",3,5,4,"Disagree","Agree","Fairly Often"
"825851",3,3,2,"Disagree","Disagree","Rarely"
"324083",1,5,4,"Completely Disagree","Agree","Fairly Often"
"286928",2,6,4,"Strongly Disagree","Strongly Agree","Fairly Often"
"615062",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"308256",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"440571",1,7,6,"Completely Disagree","Completely Agree","All the time"
"762502",3,4,4,"Disagree","Neutral","Fairly Often"
"360905",3,5,3,"Disagree","Agree","Occasionally"
"910369",3,4,3,"Disagree","Neutral","Occasionally"
"563878",3,3,5,"Disagree","Disagree","Very Often"
"423842",7,2,1,"Completely Agree","Strongly Disagree","Never"
"634865",4,2,1,"Neutral","Strongly Disagree","Never"
"607418",5,4,4,"Agree","Neutral","Fairly Often"
"449414",3,4,4,"Disagree","Neutral","Fairly Often"
"693162",3,3,5,"Disagree","Disagree","Very Often"
"674230",6,2,1,"Strongly Agree","Strongly Disagree","Never"
"254544",4,5,4,"Neutral","Agree","Fairly Often"
"449913",3,5,5,"Disagree","Agree","Very Often"
"209759",1,5,4,"Completely Disagree","Agree","Fairly Often"
"615834",1,5,5,"Completely Disagree","Agree","Very Often"
"555838",1,5,3,"Completely Disagree","Agree","Occasionally"
"972241",2,5,5,"Strongly Disagree","Agree","Very Often"
"264649",5,1,2,"Agree","Completely Disagree","Rarely"
"960232",4,1,1,"Neutral","Completely Disagree","Never"
"451200",1,5,4,"Completely Disagree","Agree","Fairly Often"
"390135",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"294362",4,4,1,"Neutral","Neutral","Never"
"869040",3,5,4,"Disagree","Agree","Fairly Often"
"695067",3,4,4,"Disagree","Neutral","Fairly Often"
"489591",3,5,2,"Disagree","Agree","Rarely"
"584908",4,2,1,"Neutral","Strongly Disagree","Never"
"131064",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"418946",2,5,6,"Strongly Disagree","Agree","All the time"
"304472",4,6,5,"Neutral","Strongly Agree","Very Often"
"507521",2,5,5,"Strongly Disagree","Agree","Very Often"
"187228",1,5,5,"Completely Disagree","Agree","Very Often"
"846848",3,5,4,"Disagree","Agree","Fairly Often"
"688102",1,7,6,"Completely Disagree","Completely Agree","All the time"
"815563",2,5,5,"Strongly Disagree","Agree","Very Often"
"885246",1,6,3,"Completely Disagree","Strongly Agree","Occasionally"
"263654",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"689457",1,5,4,"Completely Disagree","Agree","Fairly Often"
"221002",3,5,5,"Disagree","Agree","Very Often"
"214530",3,1,4,"Disagree","Completely Disagree","Fairly Often"
"505998",4,4,1,"Neutral","Neutral","Never"
"400002",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"344972",3,5,2,"Disagree","Agree","Rarely"
"632300",4,7,5,"Neutral","Completely Agree","Very Often"
"171381",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"784738",3,3,1,"Disagree","Disagree","Never"
"934054",3,4,3,"Disagree","Neutral","Occasionally"
"433724",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"954434",3,6,5,"Disagree","Strongly Agree","Very Often"
"649955",3,3,3,"Disagree","Disagree","Occasionally"
"812126",3,2,3,"Disagree","Strongly Disagree","Occasionally"
"142589",1,5,3,"Completely Disagree","Agree","Occasionally"
"535362",2,5,5,"Strongly Disagree","Agree","Very Often"
"599331",1,7,6,"Completely Disagree","Completely Agree","All the time"
"424380",3,5,4,"Disagree","Agree","Fairly Often"
"365707",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"430692",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"529761",3,3,1,"Disagree","Disagree","Never"
"216944",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"869486",3,4,4,"Disagree","Neutral","Fairly Often"
"347148",2,1,5,"Strongly Disagree","Completely Disagree","Very Often"
"803880",3,4,4,"Disagree","Neutral","Fairly Often"
"710551",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"607425",4,4,5,"Neutral","Neutral","Very Often"
"265148",3,4,4,"Disagree","Neutral","Fairly Often"
"688853",2,5,5,"Strongly Disagree","Agree","Very Often"
"510786",3,6,5,"Disagree","Strongly Agree","Very Often"
"614745",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"284927",5,4,4,"Agree","Neutral","Fairly Often"
"622877",3,1,1,"Disagree","Completely Disagree","Never"
"156313",2,5,5,"Strongly Disagree","Agree","Very Often"
"861738",3,5,5,"Disagree","Agree","Very Often"
"427052",4,4,5,"Neutral","Neutral","Very Often"
"133882",5,4,5,"Agree","Neutral","Very Often"
"887920",4,4,5,"Neutral","Neutral","Very Often"
"959827",3,4,4,"Disagree","Neutral","Fairly Often"
"357016",4,4,4,"Neutral","Neutral","Fairly Often"
"435923",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"921828",6,2,4,"Strongly Agree","Strongly Disagree","Fairly Often"
"578607",4,1,1,"Neutral","Completely Disagree","Never"
"119956",1,5,5,"Completely Disagree","Agree","Very Often"
"858469",3,3,4,"Disagree","Disagree","Fairly Often"
"473198",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"294399",3,4,4,"Disagree","Neutral","Fairly Often"
"367700",3,5,3,"Disagree","Agree","Occasionally"
"789160",4,5,2,"Neutral","Agree","Rarely"
"966159",3,3,4,"Disagree","Disagree","Fairly Often"
"789258",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"257873",4,2,3,"Neutral","Strongly Disagree","Occasionally"
"976769",3,6,5,"Disagree","Strongly Agree","Very Often"
"984961",3,7,5,"Disagree","Completely Agree","Very Often"
"929282",2,6,6,"Strongly Disagree","Strongly Agree","All the time"
"143946",4,3,2,"Neutral","Disagree","Rarely"
"834659",4,5,4,"Neutral","Agree","Fairly Often"
"534626",3,7,3,"Disagree","Completely Agree","Occasionally"
"671777",4,6,4,"Neutral","Strongly Agree","Fairly Often"
"424406",3,1,1,"Disagree","Completely Disagree","Never"
"112128",4,5,3,"Neutral","Agree","Occasionally"
"839301",1,5,4,"Completely Disagree","Agree","Fairly Often"
"222731",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"422230",3,7,5,"Disagree","Completely Agree","Very Often"
"290234",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"326913",4,5,5,"Neutral","Agree","Very Often"
"622838",3,5,5,"Disagree","Agree","Very Often"
"791769",3,6,5,"Disagree","Strongly Agree","Very Often"
"884712",1,5,6,"Completely Disagree","Agree","All the time"
"619799",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"972509",2,3,2,"Strongly Disagree","Disagree","Rarely"
"732283",5,3,3,"Agree","Disagree","Occasionally"
"779099",3,5,4,"Disagree","Agree","Fairly Often"
"364518",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"712787",1,5,3,"Completely Disagree","Agree","Occasionally"
"390245",4,1,2,"Neutral","Completely Disagree","Rarely"
"533721",3,4,3,"Disagree","Neutral","Occasionally"
"428113",1,5,5,"Completely Disagree","Agree","Very Often"
"278249",4,6,6,"Neutral","Strongly Agree","All the time"
"720291",1,5,4,"Completely Disagree","Agree","Fairly Often"
"273555",4,1,1,"Neutral","Completely Disagree","Never"
"154493",3,3,4,"Disagree","Disagree","Fairly Often"
"125957",3,5,5,"Disagree","Agree","Very Often"
"241942",3,4,2,"Disagree","Neutral","Rarely"
"878551",4,3,2,"Neutral","Disagree","Rarely"
"487382",3,3,1,"Disagree","Disagree","Never"
"360356",3,5,5,"Disagree","Agree","Very Often"
"405204",6,2,1,"Strongly Agree","Strongly Disagree","Never"
"778031",3,5,6,"Disagree","Agree","All the time"
"118580",1,5,5,"Completely Disagree","Agree","Very Often"
"918410",3,7,5,"Disagree","Completely Agree","Very Often"
"571125",4,5,4,"Neutral","Agree","Fairly Often"
"822619",4,6,4,"Neutral","Strongly Agree","Fairly Often"
"183624",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"174039",3,4,3,"Disagree","Neutral","Occasionally"
"745829",3,4,3,"Disagree","Neutral","Occasionally"
"606304",3,5,3,"Disagree","Agree","Occasionally"
"686079",4,5,4,"Neutral","Agree","Fairly Often"
"692976",4,4,5,"Neutral","Neutral","Very Often"
"637913",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"497416",3,5,4,"Disagree","Agree","Fairly Often"
"585626",1,5,5,"Completely Disagree","Agree","Very Often"
"754656",3,6,5,"Disagree","Strongly Agree","Very Often"
"501480",4,4,2,"Neutral","Neutral","Rarely"
"757485",3,5,4,"Disagree","Agree","Fairly Often"
"685627",3,1,2,"Disagree","Completely Disagree","Rarely"
"219490",1,5,2,"Completely Disagree","Agree","Rarely"
"567640",4,4,5,"Neutral","Neutral","Very Often"
"983126",4,4,4,"Neutral","Neutral","Fairly Often"
"263151",4,1,3,"Neutral","Completely Disagree","Occasionally"
"305494",3,5,4,"Disagree","Agree","Fairly Often"
"329933",3,5,4,"Disagree","Agree","Fairly Often"
"277767",2,6,4,"Strongly Disagree","Strongly Agree","Fairly Often"
"193077",2,5,5,"Strongly Disagree","Agree","Very Often"
"729149",3,3,5,"Disagree","Disagree","Very Often"
"816614",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"477132",4,5,4,"Neutral","Agree","Fairly Often"
"790784",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"648897",1,5,5,"Completely Disagree","Agree","Very Often"
"619324",4,4,3,"Neutral","Neutral","Occasionally"
"737558",3,4,1,"Disagree","Neutral","Never"
"470916",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"679536",2,5,5,"Strongly Disagree","Agree","Very Often"
"605056",4,5,5,"Neutral","Agree","Very Often"
"903374",6,4,4,"Strongly Agree","Neutral","Fairly Often"
"639045",3,4,1,"Disagree","Neutral","Never"
"660514",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"674025",3,2,1,"Disagree","Strongly Disagree","Never"
"694556",3,6,5,"Disagree","Strongly Agree","Very Often"
"596475",1,5,4,"Completely Disagree","Agree","Fairly Often"
"424513",3,3,4,"Disagree","Disagree","Fairly Often"
"639538",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"503497",4,4,4,"Neutral","Neutral","Fairly Often"
"956722",3,3,4,"Disagree","Disagree","Fairly Often"
"697906",4,5,5,"Neutral","Agree","Very Often"
"405731",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"190097",3,1,1,"Disagree","Completely Disagree","Never"
"168222",3,4,5,"Disagree","Neutral","Very Often"
"851182",1,5,4,"Completely Disagree","Agree","Fairly Often"
"766416",2,5,5,"Strongly Disagree","Agree","Very Often"
"224410",3,4,2,"Disagree","Neutral","Rarely"
"989173",3,3,1,"Disagree","Disagree","Never"
"567786",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"896251",3,5,4,"Disagree","Agree","Fairly Often"
"977662",3,4,4,"Disagree","Neutral","Fairly Often"
"568357",4,4,5,"Neutral","Neutral","Very Often"
"135349",6,4,3,"Strongly Agree","Neutral","Occasionally"
"600842",1,4,2,"Completely Disagree","Neutral","Rarely"
"357677",7,4,1,"Completely Agree","Neutral","Never"
"428308",3,5,5,"Disagree","Agree","Very Often"
"426079",1,6,3,"Completely Disagree","Strongly Agree","Occasionally"
"555644",4,4,4,"Neutral","Neutral","Fairly Often"
"196767",2,3,1,"Strongly Disagree","Disagree","Never"
"216375",2,3,1,"Strongly Disagree","Disagree","Never"
"749146",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"209683",1,5,4,"Completely Disagree","Agree","Fairly Often"
"269022",3,5,5,"Disagree","Agree","Very Often"
"599646",1,5,1,"Completely Disagree","Agree","Never"
"954992",3,2,2,"Disagree","Strongly Disagree","Rarely"
"862778",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"973215",4,1,3,"Neutral","Completely Disagree","Occasionally"
"821312",4,4,3,"Neutral","Neutral","Occasionally"
"281654",3,4,4,"Disagree","Neutral","Fairly Often"
"103823",4,6,5,"Neutral","Strongly Agree","Very Often"
"345073",3,4,4,"Disagree","Neutral","Fairly Often"
"929801",2,3,4,"Strongly Disagree","Disagree","Fairly Often"
"387368",4,4,1,"Neutral","Neutral","Never"
"995559",3,2,5,"Disagree","Strongly Disagree","Very Often"
"830273",3,7,5,"Disagree","Completely Agree","Very Often"
"891588",4,4,5,"Neutral","Neutral","Very Often"
"802008",3,7,4,"Disagree","Completely Agree","Fairly Often"
"257366",3,5,4,"Disagree","Agree","Fairly Often"
"428492",2,4,2,"Strongly Disagree","Neutral","Rarely"
"285236",4,1,1,"Neutral","Completely Disagree","Never"
"511252",3,4,1,"Disagree","Neutral","Never"
"848343",3,7,5,"Disagree","Completely Agree","Very Often"
"923476",4,4,4,"Neutral","Neutral","Fairly Often"
"270197",4,5,3,"Neutral","Agree","Occasionally"
"680403",2,5,3,"Strongly Disagree","Agree","Occasionally"
"506304",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"358286",4,5,4,"Neutral","Agree","Fairly Often"
"669824",3,4,3,"Disagree","Neutral","Occasionally"
"314302",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"891778",4,1,3,"Neutral","Completely Disagree","Occasionally"
"689607",3,4,4,"Disagree","Neutral","Fairly Often"
"497255",6,2,3,"Strongly Agree","Strongly Disagree","Occasionally"
"229164",4,4,4,"Neutral","Neutral","Fairly Often"
"988128",3,5,4,"Disagree","Agree","Fairly Often"
"613408",3,4,4,"Disagree","Neutral","Fairly Often"
"320235",2,4,5,"Strongly Disagree","Neutral","Very Often"
"213302",3,5,4,"Disagree","Agree","Fairly Often"
"426518",5,4,3,"Agree","Neutral","Occasionally"
"300641",4,3,2,"Neutral","Disagree","Rarely"
"480850",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"476401",4,2,2,"Neutral","Strongly Disagree","Rarely"
"737459",1,5,4,"Completely Disagree","Agree","Fairly Often"
"876435",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"315470",2,5,5,"Strongly Disagree","Agree","Very Often"
"167029",3,6,6,"Disagree","Strongly Agree","All the time"
"978457",3,5,4,"Disagree","Agree","Fairly Often"
"115490",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"367859",3,5,4,"Disagree","Agree","Fairly Often"
"348294",3,5,4,"Disagree","Agree","Fairly Often"
"601368",3,6,5,"Disagree","Strongly Agree","Very Often"
"859065",7,2,4,"Completely Agree","Strongly Disagree","Fairly Often"
"665940",1,7,4,"Completely Disagree","Completely Agree","Fairly Often"
"833076",4,5,4,"Neutral","Agree","Fairly Often"
"811512",3,4,2,"Disagree","Neutral","Rarely"
"570960",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"276221",4,5,5,"Neutral","Agree","Very Often"
"972047",2,2,1,"Strongly Disagree","Strongly Disagree","Never"
"948081",4,5,5,"Neutral","Agree","Very Often"
